timestamp,transaction_id,amount,recovery_probability,recommended_action,execution_status,message,recovered_amount,razorpay_order_id,payment_link_id
2026-09-02T11:25:49.408560,TX02687,36431.31,0.4744,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oCSXbftSThm,0.0,order_TX3oCSXbftSThm,
2026-09-02T11:25:49.441255,TX02689,29488.68,0.1207,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:49.471796,TX02691,10195.5,0.0361,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:49.497169,TX02693,9910.84,0.0857,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:49.522442,TX02694,15811.17,0.0528,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:49.546796,TX02696,31989.83,0.4789,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:49.575228,TX02697,35029.36,0.0717,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:49.602461,TX02700,26735.79,0.0989,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:49.629373,TX02709,49680.19,0.0842,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:49.686841,TX02710,8909.22,0.0743,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:49.712688,TX02712,8835.12,0.0631,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:49.733066,TX02714,25366.61,0.3837,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:49.819646,TX02716,10303.08,0.4118,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oCu2YSIJPlK,0.0,order_TX3oCu2YSIJPlK,
2026-09-02T11:25:49.985083,TX02717,37332.29,0.4573,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oD57UzOQ5QE,0.0,order_TX3oD57UzOQ5QE,
2026-09-02T11:25:50.015338,TX02720,24775.3,0.1371,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.047936,TX02729,32547.24,0.3141,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.078386,TX02730,15270.63,0.4687,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.111973,TX02731,23107.09,0.0774,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.149777,TX02732,14111.11,0.1013,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.177634,TX02733,18595.68,0.4752,SEND_REMINDER,REMINDER_SENT,Payment reminder sent to customer,0.0,,
2026-09-02T11:25:50.207702,TX02734,8145.09,0.0503,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.237348,TX02735,44300.86,0.2625,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.264419,TX02737,44143.98,0.0529,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.291410,TX02739,16716.56,0.0161,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.322795,TX02741,25486.06,0.1311,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.354269,TX02750,4807.33,0.1503,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.385430,TX02753,49992.49,0.0807,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.417182,TX02754,308.77,0.0247,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.455073,TX02757,46047.28,0.0792,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.489144,TX02760,30624.13,0.0287,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.520183,TX02762,44721.56,0.3988,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.614595,TX02764,13280.95,0.5035,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oDm4fiQgYBU,0.0,order_TX3oDm4fiQgYBU,
2026-09-02T11:25:50.646281,TX02765,38410.5,0.1333,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.681092,TX02767,24287.8,0.035,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.718136,TX02768,15914.56,0.0674,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.744224,TX02770,34152.92,0.0577,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.779188,TX02772,34687.2,0.5256,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.812100,TX02778,28373.95,0.0246,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.843307,TX02779,962.47,0.0626,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.872710,TX02782,20439.64,0.4473,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:50.954244,TX02788,3706.19,0.3287,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oE9MlDXIqqs,0.0,order_TX3oE9MlDXIqqs,
2026-09-02T11:25:51.061057,TX02789,17875.57,0.3389,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oEF4HLYvKci,0.0,order_TX3oEF4HLYvKci,
2026-09-02T11:25:51.093610,TX02791,24765.39,0.0709,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:51.120914,TX02792,397.21,0.5678,RETRY_PAYMENT,SUCCESS,Payment retry succeeded,397.21,,
2026-09-02T11:25:51.147598,TX02800,33358.38,0.0423,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:51.248445,TX02801,10932.54,0.5533,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oERYLZPk4XI,0.0,order_TX3oERYLZPk4XI,
2026-09-02T11:25:51.282158,TX02803,36514.71,0.0481,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:51.323641,TX02804,25114.47,0.034,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:51.434220,TX02805,20874.75,0.3976,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oEfkLjQawSa,0.0,order_TX3oEfkLjQawSa,
2026-09-02T11:25:51.467907,TX02808,725.47,0.0464,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:51.504149,TX02811,44615.28,0.5912,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:51.542075,TX02812,14500.81,0.0604,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:51.573908,TX02813,16521.81,0.0773,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:51.602172,TX02816,2053.64,0.5149,SEND_REMINDER,REMINDER_SENT,Payment reminder sent to customer,0.0,,
2026-09-02T11:25:51.684049,TX02820,44164.59,0.5713,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oEwP4c102EE,0.0,order_TX3oEwP4c102EE,
2026-09-02T11:25:51.720027,TX02821,23754.93,0.1211,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:51.752627,TX02822,26080.31,0.2098,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:51.774915,TX02826,2732.5,0.1292,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:51.868171,TX02829,44995.74,0.5394,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oF8C4xCOwFo,0.0,order_TX3oF8C4xCOwFo,
2026-09-02T11:25:51.969147,TX02832,33288.3,0.6248,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oFFpAGF63ta,0.0,order_TX3oFFpAGF63ta,
2026-09-02T11:25:52.057362,TX02838,30418.29,0.453,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oFLbPsqeAWV,0.0,order_TX3oFLbPsqeAWV,
2026-09-02T11:25:52.084410,TX02840,27151.95,0.074,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.104695,TX02844,19320.56,0.0776,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.127362,TX02846,7252.54,0.386,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.155334,TX02847,5304.32,0.1546,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.180944,TX02848,26866.15,0.3976,SEND_REMINDER,REMINDER_SENT,Payment reminder sent to customer,0.0,,
2026-09-02T11:25:52.202694,TX02849,4440.15,0.0492,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.221336,TX02851,37280.93,0.075,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.239478,TX02852,48228.72,0.0813,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.257631,TX02853,35949.95,0.1111,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.276218,TX02855,34977.23,0.0439,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.294822,TX02858,35167.41,0.094,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.310249,TX02859,18712.0,0.12,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.334082,TX02860,1082.15,0.1049,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.363027,TX02861,35219.35,0.0558,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.403151,TX02864,8348.1,0.0893,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.436948,TX02866,25294.87,0.1119,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.459862,TX02871,44454.38,0.0353,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.476501,TX02874,15959.44,0.3988,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.496666,TX02876,9884.28,0.2313,SEND_REMINDER,REMINDER_SENT,Payment reminder sent to customer,0.0,,
2026-09-02T11:25:52.573026,TX02879,4401.67,0.429,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oFusfBBitWQ,0.0,order_TX3oFusfBBitWQ,
2026-09-02T11:25:52.598319,TX02880,34313.3,0.0529,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.701332,TX02882,18127.62,0.3138,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oG3Z1eE6gci,0.0,order_TX3oG3Z1eE6gci,
2026-09-02T11:25:52.727846,TX02883,4020.83,0.0295,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.850797,TX02889,43600.13,0.4228,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oGDbbUKdYWm,0.0,order_TX3oGDbbUKdYWm,
2026-09-02T11:25:52.871318,TX02891,48950.19,0.3091,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.887893,TX02893,13509.48,0.0244,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.904798,TX02894,21191.26,0.0466,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.922187,TX02898,38169.74,0.0281,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.942125,TX02901,5439.93,0.0605,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.959237,TX02902,33666.58,0.1317,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:52.982283,TX02905,41297.38,0.0758,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.066572,TX02906,43436.51,0.4945,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oGS8YL6c5QE,0.0,order_TX3oGS8YL6c5QE,
2026-09-02T11:25:53.106563,TX02909,13558.87,0.0601,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.144290,TX02910,49966.95,0.1207,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.171853,TX02911,8931.65,0.2091,SEND_REMINDER,REMINDER_SENT,Payment reminder sent to customer,0.0,,
2026-09-02T11:25:53.210665,TX02914,38838.44,0.0557,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.251690,TX02920,10611.09,0.0508,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.286332,TX02921,42454.41,0.1238,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.327617,TX02922,45319.75,0.1135,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.354368,TX02923,27171.53,0.0576,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.382885,TX02928,25274.97,0.2644,SEND_REMINDER,REMINDER_SENT,Payment reminder sent to customer,0.0,,
2026-09-02T11:25:53.410674,TX02931,30849.48,0.0727,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.446857,TX02933,30398.03,0.0571,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.486814,TX02937,29156.41,0.1235,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.514524,TX02943,32350.67,0.1698,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.535609,TX02944,44624.53,0.0656,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.551659,TX02945,36697.3,0.1424,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.568720,TX02952,36417.97,0.131,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.599618,TX02953,31760.95,0.1454,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.627474,TX02954,7197.26,0.0585,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.656891,TX02955,22258.96,0.0622,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.681170,TX02963,29236.77,0.1129,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.698966,TX02964,48018.86,0.0411,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.714058,TX02968,20803.9,0.1305,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.729785,TX02970,37455.66,0.093,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.745201,TX02971,10572.23,0.1879,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.777209,TX02976,44318.92,0.1012,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.809865,TX02979,39907.37,0.1526,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.833968,TX02983,16950.02,0.0358,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:53.941160,TX02984,29420.06,0.5013,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oHPWwQZqGgv,0.0,order_TX3oHPWwQZqGgv,
2026-09-02T11:25:54.041554,TX02986,36560.48,0.5829,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oHVlgRrXeBW,0.0,order_TX3oHVlgRrXeBW,
2026-09-02T11:25:54.073479,TX02987,19484.85,0.0369,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.110096,TX02989,24746.24,0.099,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.146614,TX02991,36791.14,0.1229,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.175054,TX02993,24642.35,0.2885,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.214027,TX02995,30969.76,0.062,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.247001,TX02997,19057.98,0.1623,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.276587,TX02999,43733.61,0.0879,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.311002,TX03000,35455.46,0.0248,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.349493,TX03002,12769.61,0.1089,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.371540,TX03004,10070.67,0.0249,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.388197,TX03005,7371.36,0.1314,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.402957,TX03007,31194.32,0.282,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.424939,TX03010,30275.24,0.2855,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.453486,TX03011,2669.76,0.0577,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.474510,TX03014,25058.66,0.0839,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.490255,TX03016,3311.49,0.0384,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.505218,TX03017,36116.98,0.0783,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.519614,TX03022,44183.01,0.0776,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.613951,TX03023,47420.29,0.4756,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oI7iCQSwjHc,0.0,order_TX3oI7iCQSwjHc,
2026-09-02T11:25:54.716861,TX03024,24440.2,0.5609,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oIEnL2PEcRn,0.0,order_TX3oIEnL2PEcRn,
2026-09-02T11:25:54.752649,TX03027,17959.12,0.0278,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.783704,TX03028,13217.59,0.0661,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.813786,TX03029,47340.61,0.0739,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.846686,TX03031,11140.17,0.1176,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.865991,TX03033,39863.3,0.0422,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.879262,TX03034,27443.74,0.4085,SEND_REMINDER,REMINDER_SENT,Payment reminder sent to customer,0.0,,
2026-09-02T11:25:54.904057,TX03035,32567.61,0.3009,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:54.924224,TX03037,31176.06,0.1583,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.013185,TX03039,37530.79,0.5377,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oIZwaEfRR0n,0.0,order_TX3oIZwaEfRR0n,
2026-09-02T11:25:55.041805,TX03043,20409.44,0.066,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.069078,TX03044,48527.84,0.0484,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.093174,TX03045,5796.82,0.0754,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.190216,TX03046,13571.54,0.3422,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oIltxkrTd0D,0.0,order_TX3oIltxkrTd0D,
2026-09-02T11:25:55.221229,TX03047,24721.61,0.1654,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.323921,TX03049,8351.05,0.5116,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oItoQvKN56d,0.0,order_TX3oItoQvKN56d,
2026-09-02T11:25:55.357380,TX03050,13992.34,0.0726,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.448830,TX03057,20684.25,0.3334,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oJ37TY3QEAf,0.0,order_TX3oJ37TY3QEAf,
2026-09-02T11:25:55.477627,TX03060,48155.31,0.0617,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.499565,TX03063,42087.14,0.0507,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.524322,TX03067,28068.92,0.0281,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.552055,TX03068,14111.39,0.1684,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.573800,TX03069,17573.75,0.3793,SEND_REMINDER,REMINDER_SENT,Payment reminder sent to customer,0.0,,
2026-09-02T11:25:55.591509,TX03070,46173.8,0.0214,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.662803,TX03071,10490.83,0.2992,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oJHdjPATnXh,0.0,order_TX3oJHdjPATnXh,
2026-09-02T11:25:55.681793,TX03072,43730.63,0.0711,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.704556,TX03073,1716.8,0.0423,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.724689,TX03076,31601.69,0.2968,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.739374,TX03077,37412.36,0.3477,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.753395,TX03078,10629.0,0.028,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.774002,TX03080,36913.52,0.1295,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.794681,TX03081,31440.24,0.0328,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.809443,TX03083,47997.23,0.0856,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.824014,TX03089,18101.34,0.0723,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.837580,TX03096,43424.74,0.1646,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.851479,TX03097,25084.22,0.0339,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.865413,TX03102,28035.87,0.1466,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.879220,TX03103,16952.41,0.0312,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.898595,TX03104,26047.28,0.1001,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.911420,TX03106,34878.85,0.1128,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.928242,TX03108,12185.94,0.0581,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.949222,TX03109,37231.41,0.1066,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.967971,TX03110,37563.54,0.107,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:55.990167,TX03116,14403.54,0.0584,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.003000,TX03118,279.74,0.0325,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.019482,TX03120,44094.23,0.068,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.033505,TX03122,30471.57,0.0343,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.047250,TX03125,9658.65,0.0402,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.061179,TX03132,22727.18,0.1376,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.078706,TX03133,8637.24,0.1212,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.094820,TX03135,48743.54,0.4637,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.109072,TX03139,46294.03,0.075,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.123643,TX03141,33173.17,0.0953,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.139178,TX03143,43714.98,0.0649,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.153518,TX03144,25190.65,0.2351,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.166973,TX03146,17116.69,0.0125,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.181105,TX03147,36007.17,0.0254,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.198426,TX03151,9025.31,0.0866,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.217419,TX03152,34816.97,0.0699,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.234403,TX03157,1650.36,0.1253,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.249529,TX03158,38501.57,0.113,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.268849,TX03162,47234.29,0.1033,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.282979,TX03165,23841.11,0.0411,ESCALATE,ESCALATED,Case escalated to merchant,0.0,,
2026-09-02T11:25:56.377689,TX03168,45000.11,0.5311,SEND_PAYMENT_LINK,PAYMENT_LINK_CREATED,Razorpay Test Mode order created: order_TX3oK3J8Z3hHwG,0.0,order_TX3oK3J8Z3hHwG,
